customer_id,name,gender,age,city,sim_type,join_date,is_active,device_type,referred_by
2603,Shalv Magar,Other,30,Gwalior,Prepaid,2023-07-05,True,Feature Phone,2509
2604,Tarini Sura,Male,40,Bhopal,Postpaid,2023-12-19,True,Feature Phone,4382
2605,Shanaya Kalita,Other,26,Jabalpur,Prepaid,2023-09-19,True,iOS,1029
2606,Shaan Sahota,Male,34,Gwalior,Prepaid,2023-10-01,True,iOS,2177
2607,Mamooty Agrawal,Male,19,Jabalpur,Prepaid,2023-11-24,True,Feature Phone,671
2608,Pari Bhat,Other,36,Indore,Prepaid,2023-12-11,True,Feature Phone,4595
2609,Vedika Johal,Male,36,Indore,Prepaid,2023-08-11,True,Feature Phone,1856
2610,Miraan Datta,Female,24,Indore,Prepaid,2023-02-11,True,Feature Phone,3430
2611,Samaira Acharya,Other,59,Bhopal,Prepaid,2023-01-04,True,Feature Phone,2079
2612,Piya Chacko,Female,59,Indore,Postpaid,2023-10-03,True,Feature Phone,2007
2613,Kiaan Chandra,Other,37,Bhopal,Prepaid,2023-10-11,True,Android,1689
2614,Armaan Bhatti,Male,26,Indore,Postpaid,2023-07-12,True,Android,4432
2615,Arhaan Sule,Other,34,Jabalpur,Prepaid,2023-04-14,True,Android,570
2616,Anaya Dora,Female,44,Gwalior,Postpaid,2023-09-04,True,iOS,4695
2617,Ela Bhavsar,Male,19,Gwalior,Prepaid,2023-10-27,True,Feature Phone,1147
2618,Shlok Chatterjee,Other,53,Indore,Postpaid,2023-01-23,True,iOS,3775
2619,Chirag Vyas,Other,36,Gwalior,Prepaid,2023-10-30,True,iOS,865
2620,Onkar Ranganathan,Other,34,Indore,Postpaid,2023-01-13,True,iOS,4901
2621,Reyansh Uppal,Female,22,Indore,Prepaid,2023-05-24,True,Android,4410
2622,Lavanya Mani,Female,56,Ujjain,Prepaid,2023-08-06,True,Feature Phone,28
2623,Damini Tata,Other,35,Ujjain,Postpaid,2023-07-02,False,Feature Phone,1030
2624,Aaina Manda,Male,24,Ujjain,Postpaid,2023-12-17,True,iOS,1997
2625,Aaina Dave,Male,34,Bhopal,Prepaid,2023-08-30,False,Android,1342
2626,Reyansh Kata,Female,56,Ujjain,Postpaid,2023-07-12,True,iOS,1249
2627,Tejas Barman,Male,53,Indore,Postpaid,2023-09-29,False,iOS,2137
2628,Dishani Bhatia,Female,57,Jabalpur,Prepaid,2023-06-14,True,Feature Phone,2088
2629,Shalv Ben,Other,21,Ujjain,Postpaid,2023-06-29,False,Android,681
2630,Indrans Ramaswamy,Female,55,Ujjain,Prepaid,2023-04-27,True,Feature Phone,375
2631,Sahil Suri,Female,42,Jabalpur,Postpaid,2023-09-23,True,iOS,3370
2632,Taimur Comar,Other,22,Indore,Prepaid,2023-02-07,True,Feature Phone,3046
2633,Ritvik Randhawa,Male,47,Bhopal,Postpaid,2023-02-13,False,iOS,2338
2634,Ehsaan Dhar,Female,29,Ujjain,Prepaid,2023-12-17,True,Android,806
2635,Siya Handa,Female,21,Jabalpur,Prepaid,2023-03-15,True,Feature Phone,3040
2636,Himmat Korpal,Other,41,Indore,Postpaid,2023-08-14,True,Feature Phone,279
2637,Vaibhav Chokshi,Male,46,Gwalior,Postpaid,2023-11-03,True,Feature Phone,1406
2638,Tarini Lad,Female,26,Bhopal,Prepaid,2023-11-04,True,Feature Phone,788
2639,Indranil Upadhyay,Other,21,Jabalpur,Prepaid,2023-12-14,True,Feature Phone,1333
2640,Charvi Shukla,Female,41,Jabalpur,Postpaid,2023-11-11,False,Android,4373
2641,Arnav Sami,Other,31,Jabalpur,Postpaid,2023-01-13,False,Android,3148
2642,Indrans Srinivasan,Male,22,Ujjain,Postpaid,2023-01-12,True,Feature Phone,2346
2643,Dishani Saini,Male,35,Gwalior,Postpaid,2023-02-19,True,iOS,3450
2644,Heer Sodhi,Male,59,Bhopal,Postpaid,2023-11-09,True,iOS,433
2645,Aayush Chahal,Male,36,Indore,Postpaid,2023-09-06,True,Feature Phone,1010
2646,Advik Sastry,Female,29,Indore,Prepaid,2023-04-29,True,Feature Phone,3850
2647,Indranil Suri,Female,35,Gwalior,Postpaid,2023-02-26,True,Android,317
2648,Drishya Apte,Male,34,Jabalpur,Postpaid,2023-07-01,True,Android,4217
2649,Arnav Mannan,Male,47,Jabalpur,Postpaid,2023-09-21,False,Feature Phone,1366
2650,Yuvaan Vaidya,Male,41,Jabalpur,Postpaid,2023-04-16,False,Feature Phone,4400
2651,Alia Sundaram,Female,28,Jabalpur,Prepaid,2023-07-10,True,iOS,936
2652,Alisha Arya,Male,52,Jabalpur,Prepaid,2023-05-17,False,Android,3519
2653,Alia Saini,Male,40,Gwalior,Prepaid,2023-07-07,True,Feature Phone,3788
2654,Reyansh Bhatt,Male,34,Ujjain,Prepaid,2023-04-30,True,Android,2769
2655,Anahi Kannan,Other,18,Bhopal,Postpaid,2023-08-30,True,Feature Phone,496
2656,Amani Baral,Male,32,Jabalpur,Prepaid,2023-11-15,True,Feature Phone,3593
2657,Armaan Vyas,Other,49,Ujjain,Postpaid,2023-03-13,True,Feature Phone,2233
2658,Vaibhav Tailor,Other,26,Indore,Postpaid,2023-08-31,True,Feature Phone,4019
2659,Yuvraj  Kakar,Male,32,Gwalior,Prepaid,2023-05-11,True,iOS,2936
2660,Hiran Acharya,Other,45,Ujjain,Prepaid,2023-09-26,True,Feature Phone,4809
2661,Vivaan Magar,Male,41,Jabalpur,Postpaid,2023-02-21,True,iOS,4446
2662,Divij Vala,Female,52,Jabalpur,Prepaid,2023-03-03,True,iOS,2368
2663,Alisha Sekhon,Female,39,Jabalpur,Prepaid,2023-04-29,True,Feature Phone,2585
2664,Pranay Cheema,Female,44,Ujjain,Postpaid,2023-12-31,True,Android,906
2665,Tara Comar,Female,36,Jabalpur,Postpaid,2023-09-21,True,Android,3228
2666,Madhav Tandon,Other,29,Ujjain,Postpaid,2023-08-27,True,Feature Phone,1828
2667,Nirvi Gopal,Male,37,Jabalpur,Postpaid,2023-12-17,False,Feature Phone,3723
2668,Vihaan Arya,Male,18,Indore,Postpaid,2023-09-12,True,Feature Phone,2581
2669,Kismat Lal,Male,38,Indore,Prepaid,2023-06-22,True,Android,4598
2670,Anaya Hans,Female,18,Bhopal,Postpaid,2023-11-05,True,Android,1516
2671,Lakshay Bora,Female,27,Jabalpur,Postpaid,2023-08-25,True,Feature Phone,4623
2672,Indrajit Chhabra,Male,49,Jabalpur,Postpaid,2023-11-15,True,Android,4807
2673,Ritvik Sahni,Female,56,Ujjain,Prepaid,2023-04-05,True,iOS,3004
2674,Romil Majumdar,Male,39,Ujjain,Postpaid,2023-12-03,True,Android,112
2675,Biju Verma,Male,35,Jabalpur,Postpaid,2023-02-26,True,Android,1673
2676,Myra Wali,Male,49,Bhopal,Prepaid,2023-03-08,True,Feature Phone,2303
2677,Kashvi Gara,Male,44,Jabalpur,Postpaid,2023-02-15,False,iOS,1651
2678,Badal Ravi,Male,45,Ujjain,Postpaid,2023-04-04,True,Feature Phone,4396
2679,Kimaya Ganesan,Male,35,Jabalpur,Postpaid,2023-05-18,False,Android,2475
2680,Faiyaz Ganesh,Male,56,Ujjain,Prepaid,2023-04-03,True,iOS,3996
2681,Armaan Ratta,Female,46,Jabalpur,Prepaid,2023-08-20,True,Feature Phone,1891
2682,Parinaaz Dubey,Male,35,Gwalior,Postpaid,2023-02-18,True,Android,307
2683,Vritika Madan,Male,25,Ujjain,Postpaid,2023-01-23,True,iOS,121
2684,Aarush Ramakrishnan,Female,48,Bhopal,Postpaid,2023-03-03,True,Feature Phone,3102
2685,Suhana Goda,Female,51,Gwalior,Prepaid,2023-09-24,True,iOS,1278
2686,Kismat Apte,Female,24,Jabalpur,Prepaid,2023-11-25,True,Android,1428
2687,Pranay Gaba,Male,53,Ujjain,Prepaid,2023-04-28,True,Feature Phone,3103
2688,Dhanush Tank,Other,35,Gwalior,Prepaid,2023-03-29,True,Android,1186
2689,Aarna Sunder,Other,55,Bhopal,Prepaid,2023-03-30,True,iOS,1456
2690,Farhan Batra,Female,26,Ujjain,Prepaid,2023-02-24,False,Android,1180
2691,Advika Taneja,Other,26,Gwalior,Postpaid,2023-06-02,False,iOS,1347
2692,Vanya Mahal,Female,25,Gwalior,Prepaid,2023-08-27,True,Feature Phone,629
2693,Parinaaz Chaudry,Male,52,Gwalior,Postpaid,2023-09-22,True,Android,1215
2694,Zain Mane,Other,35,Indore,Prepaid,2023-09-25,True,Feature Phone,1962
2695,Piya Sastry,Male,22,Jabalpur,Postpaid,2023-04-23,True,Feature Phone,2996
2696,Miraan Sharaf,Other,31,Ujjain,Prepaid,2023-06-15,False,Feature Phone,4613
2697,Tushar Bahri,Male,45,Ujjain,Postpaid,2023-06-05,True,Feature Phone,4941
2698,Divij Kant,Other,47,Ujjain,Postpaid,2023-01-08,True,Android,1548
2699,Nishith Bali,Male,21,Gwalior,Postpaid,2023-07-21,True,Android,4916
2700,Rohan Ratti,Male,56,Jabalpur,Prepaid,2023-08-05,True,Feature Phone,2859
2701,Rasha Hegde,Other,37,Bhopal,Prepaid,2023-10-19,False,Feature Phone,762
2702,Hazel Karnik,Male,42,Ujjain,Prepaid,2023-02-19,True,iOS,2367
2703,Ishaan Mani,Male,45,Jabalpur,Postpaid,2023-04-17,True,Feature Phone,4207
2704,Kiaan Sodhi,Male,29,Jabalpur,Postpaid,2023-01-09,True,iOS,1842
2705,Mehul Andra,Other,19,Indore,Postpaid,2023-08-21,True,iOS,4903
2706,Faiyaz Deol,Other,31,Ujjain,Prepaid,2023-07-07,True,Feature Phone,1497
2707,Pari Vora,Male,39,Gwalior,Prepaid,2023-11-19,False,Android,3920
2708,Pihu Dass,Male,48,Jabalpur,Postpaid,2023-11-05,True,iOS,3089
2709,Mahika Kashyap,Other,40,Jabalpur,Prepaid,2023-12-04,True,Android,1244
2710,Arnav D’Alia,Other,37,Bhopal,Prepaid,2023-04-20,True,Feature Phone,4583
2711,Tiya Datta,Male,55,Indore,Prepaid,2023-05-25,True,Feature Phone,4907
2712,Dishani Vasa,Male,21,Jabalpur,Prepaid,2023-08-16,False,Feature Phone,2044
2713,Ritvik Shan,Male,32,Jabalpur,Postpaid,2023-11-05,True,Feature Phone,3377
2714,Ivana Varghese,Female,41,Gwalior,Prepaid,2023-04-24,True,iOS,517
2715,Aaina Kulkarni,Other,42,Gwalior,Prepaid,2023-03-04,True,iOS,835
2716,Badal Ratta,Female,18,Bhopal,Postpaid,2023-10-02,True,Android,624
2717,Mannat Contractor,Other,24,Bhopal,Postpaid,2023-05-04,True,Android,1048
2718,Hrishita Jayaraman,Other,48,Bhopal,Prepaid,2023-03-27,False,iOS,1565
2719,Manikya Kota,Other,29,Gwalior,Prepaid,2023-03-11,False,Feature Phone,3983
2720,Faiyaz Madan,Other,59,Gwalior,Prepaid,2023-02-16,True,Android,497
2721,Gatik Wali,Other,22,Indore,Prepaid,2023-07-18,True,iOS,2430
2722,Nishith Sura,Other,59,Ujjain,Postpaid,2023-12-30,False,Android,2264
2723,Indranil Chakrabarti,Other,55,Ujjain,Postpaid,2023-07-20,True,iOS,543
2724,Zeeshan Sawhney,Female,29,Indore,Postpaid,2023-10-03,True,Feature Phone,916
2725,Lakshay Bhattacharyya,Male,56,Ujjain,Prepaid,2023-02-06,True,iOS,1802
2726,Dhanuk Apte,Male,35,Gwalior,Prepaid,2023-07-22,True,Android,3083
2727,Shalv Suresh,Female,19,Ujjain,Postpaid,2023-05-10,True,iOS,82
2728,Indranil Brar,Female,27,Gwalior,Prepaid,2023-10-19,True,Android,1180
2729,Lavanya Kalla,Female,32,Indore,Postpaid,2023-03-05,True,Android,166
2730,Rohan Jaggi,Female,47,Bhopal,Postpaid,2023-09-20,True,Android,2256
2731,Damini Bal,Other,34,Indore,Postpaid,2023-04-30,True,Feature Phone,2072
2732,Vaibhav Chhabra,Male,21,Ujjain,Postpaid,2023-10-05,True,Feature Phone,807
2733,Fateh Saxena,Other,24,Gwalior,Postpaid,2023-07-21,True,iOS,2739
2734,Myra Sekhon,Male,58,Ujjain,Postpaid,2023-02-15,True,iOS,332
2735,Aayush Sabharwal,Male,48,Ujjain,Postpaid,2023-06-17,True,Android,3591
2736,Shaan Bose,Female,56,Bhopal,Prepaid,2023-04-20,True,Feature Phone,1535
2737,Lavanya Babu,Other,51,Ujjain,Postpaid,2023-02-15,False,iOS,181
2738,Shamik Sheth,Female,23,Bhopal,Postpaid,2023-07-31,True,iOS,1317
2739,Parinaaz Verma,Other,55,Gwalior,Prepaid,2023-01-28,True,Feature Phone,1107
2740,Siya Dua,Male,51,Gwalior,Postpaid,2023-03-28,False,Android,1590
2741,Neysa Sabharwal,Female,32,Bhopal,Prepaid,2023-10-18,True,iOS,2487
2742,Azad Bajwa,Female,31,Indore,Postpaid,2023-06-06,False,Android,2591
2743,Zara Sahota,Male,23,Gwalior,Prepaid,2023-09-22,True,Feature Phone,2241
2744,Ela Randhawa,Male,54,Indore,Prepaid,2023-09-22,True,Feature Phone,488
2745,Kartik Shukla,Male,49,Gwalior,Prepaid,2023-01-22,True,iOS,612
2746,Prisha Wali,Female,20,Gwalior,Postpaid,2023-09-13,True,iOS,3421
2747,Hunar Sahota,Other,20,Jabalpur,Prepaid,2023-07-10,True,Feature Phone,3195
2748,Shanaya Kanda,Female,39,Ujjain,Postpaid,2023-08-20,True,Android,1398
2749,Devansh Sachdeva,Other,39,Ujjain,Postpaid,2023-07-05,True,Android,1457
2750,Dharmajan Rajagopal,Female,27,Indore,Postpaid,2023-11-22,True,Feature Phone,2194
2751,Aarav Vohra,Female,20,Ujjain,Postpaid,2023-07-02,True,iOS,3075
2752,Rhea Dara,Male,29,Indore,Postpaid,2023-07-21,True,Feature Phone,1338
2753,Jhanvi Chaudhuri,Other,46,Gwalior,Postpaid,2023-03-06,True,iOS,4423
2754,Dharmajan Walia,Female,34,Jabalpur,Postpaid,2023-02-12,True,Android,2201
2755,Dharmajan Gandhi,Female,24,Jabalpur,Prepaid,2023-08-09,True,iOS,4498
2756,Shalv Mann,Male,30,Gwalior,Postpaid,2023-01-17,True,Android,2868
2757,Hunar Kuruvilla,Male,19,Bhopal,Postpaid,2023-11-20,True,Feature Phone,4584
2758,Indrans Chaudhry,Other,21,Bhopal,Prepaid,2023-10-12,True,iOS,3883
2759,Kiara Karan,Female,27,Ujjain,Postpaid,2023-07-02,False,Android,2115
2760,Inaaya  Ramaswamy,Other,56,Indore,Prepaid,2023-02-13,True,iOS,2137
2761,Aarav Sur,Female,41,Jabalpur,Prepaid,2023-07-07,True,Android,79
2762,Pari Koshy,Other,34,Ujjain,Postpaid,2023-09-20,True,Android,378
2763,Aaryahi Jani,Male,23,Gwalior,Postpaid,2023-06-23,True,Feature Phone,165
2764,Vivaan Subramaniam,Female,36,Jabalpur,Prepaid,2023-02-23,True,Feature Phone,4845
2765,Vedika Sangha,Other,22,Indore,Postpaid,2023-08-08,False,iOS,1721
2766,Saanvi Keer,Male,49,Indore,Prepaid,2023-02-15,True,Android,2985
2767,Ira Krish,Male,27,Bhopal,Prepaid,2023-09-17,True,Feature Phone,155
2768,Nirvi Koshy,Other,26,Ujjain,Postpaid,2023-07-14,False,iOS,1147
2769,Yakshit Dada,Female,44,Gwalior,Prepaid,2023-12-13,True,Feature Phone,1064
2770,Tejas Gala,Female,30,Jabalpur,Postpaid,2023-03-02,True,iOS,2217
2771,Suhana Shere,Male,36,Indore,Postpaid,2023-06-15,True,Feature Phone,2840
2772,Divit Balasubramanian,Female,38,Jabalpur,Prepaid,2023-06-09,True,Feature Phone,1464
2773,Yuvaan Saran,Female,41,Gwalior,Prepaid,2023-05-31,True,Android,3471
2774,Vritika Vig,Female,55,Jabalpur,Postpaid,2023-04-21,True,Android,1517
2775,Tanya Upadhyay,Male,21,Ujjain,Postpaid,2023-02-06,True,Feature Phone,3051
2776,Nitya Sur,Other,41,Bhopal,Postpaid,2023-01-03,True,Android,4424
2777,Vardaniya Varughese,Female,52,Jabalpur,Prepaid,2023-01-13,False,Feature Phone,1527
2778,Ehsaan Sengupta,Male,20,Bhopal,Postpaid,2023-06-11,True,iOS,3611
2779,Pari Khalsa,Male,21,Gwalior,Prepaid,2023-12-10,True,Feature Phone,2393
2780,Fateh Chaudhuri,Other,54,Bhopal,Prepaid,2023-11-28,True,Feature Phone,789
2781,Gatik Venkatesh,Female,57,Jabalpur,Prepaid,2023-09-21,True,iOS,2549
2782,Yuvaan Cheema,Female,52,Jabalpur,Postpaid,2023-03-24,True,iOS,4658
2783,Taran Lad,Other,48,Indore,Prepaid,2023-09-22,True,Android,4609
2784,Kiara Mannan,Other,42,Jabalpur,Postpaid,2023-11-30,True,iOS,516
2785,Gatik Khurana,Male,57,Bhopal,Prepaid,2023-08-07,True,Android,3063
2786,Ela Sunder,Male,30,Indore,Postpaid,2023-05-26,True,Feature Phone,4763
2787,Ritvik Shankar,Other,21,Jabalpur,Postpaid,2023-10-25,False,iOS,1568
2788,Lakshit Sule,Female,31,Jabalpur,Prepaid,2023-10-24,True,Feature Phone,1449
2789,Alisha Rana,Male,30,Gwalior,Postpaid,2023-06-10,True,Android,967
2790,Yashvi Madan,Male,44,Indore,Prepaid,2023-08-17,True,iOS,364
2791,Anika Rajagopal,Female,23,Gwalior,Prepaid,2023-08-22,True,Android,108
2792,Anaya Hayer,Male,34,Gwalior,Prepaid,2023-03-30,True,Android,3095
2793,Suhana Gara,Female,53,Gwalior,Prepaid,2023-11-29,True,iOS,623
2794,Ivan Biswas,Female,57,Ujjain,Prepaid,2023-11-06,True,iOS,4417
2795,Saksham Bains,Female,52,Gwalior,Prepaid,2023-08-03,True,Android,510
2796,Hunar Chandran,Other,34,Bhopal,Prepaid,2023-04-07,True,iOS,1065
2797,Shalv Chad,Other,58,Jabalpur,Postpaid,2023-08-01,False,Android,3866
2798,Gatik Gala,Other,19,Ujjain,Prepaid,2023-12-20,False,Feature Phone,304
2799,Chirag Talwar,Female,30,Gwalior,Prepaid,2023-11-08,True,Feature Phone,969
2800,Arhaan Vala,Female,19,Jabalpur,Postpaid,2023-04-10,True,iOS,1439
2801,Damini Srivastava,Other,45,Indore,Postpaid,2023-05-25,True,iOS,3522
2802,Kashvi Saini,Male,43,Indore,Prepaid,2023-01-10,True,Feature Phone,3872
2803,Krish Sandal,Female,39,Jabalpur,Prepaid,2023-02-13,True,Android,3501
2804,Rasha Tata,Male,20,Bhopal,Prepaid,2023-09-08,True,Android,2200
2805,Nitara Bora,Male,52,Jabalpur,Postpaid,2023-08-15,False,Android,4355
2806,Saksham Deep,Female,29,Jabalpur,Prepaid,2023-09-06,True,iOS,3902
2807,Kiara Sachdev,Female,41,Ujjain,Postpaid,2023-06-18,False,Android,2271
2808,Romil Dua,Male,22,Indore,Prepaid,2023-05-10,False,iOS,230
2809,Ishita Tara,Male,37,Indore,Prepaid,2023-01-19,True,iOS,2487
2810,Prerak Deshpande,Other,56,Gwalior,Postpaid,2023-12-02,True,iOS,150
2811,Priyansh Thakkar,Other,56,Jabalpur,Prepaid,2023-08-23,True,Feature Phone,910
2812,Eva Gola,Female,30,Jabalpur,Prepaid,2023-12-11,True,Android,3529
2813,Anika Gaba,Other,58,Bhopal,Prepaid,2023-01-01,True,iOS,978
2814,Heer Sachdev,Other,29,Indore,Postpaid,2023-05-10,True,Android,635
2815,Vaibhav Trivedi,Other,30,Bhopal,Prepaid,2023-01-27,True,Feature Phone,4718
2816,Pihu Bora,Other,27,Ujjain,Prepaid,2023-01-02,True,Android,2191
2817,Aarna Bose,Male,50,Gwalior,Postpaid,2023-09-07,True,Feature Phone,4150
2818,Mishti Chandran,Female,57,Bhopal,Postpaid,2023-08-10,True,iOS,4940
2819,Purab Vasa,Other,33,Indore,Prepaid,2023-05-18,True,iOS,3475
2820,Lakshay Rau,Male,52,Ujjain,Prepaid,2023-10-02,True,Feature Phone,3781
2821,Jhanvi Keer,Male,20,Jabalpur,Postpaid,2023-05-21,False,iOS,1866
2822,Vedika Ganguly,Male,22,Ujjain,Prepaid,2023-09-13,True,Android,299
2823,Trisha Sidhu,Other,43,Bhopal,Prepaid,2023-11-08,True,Android,2740
2824,Tejas Badami,Other,28,Indore,Postpaid,2023-04-05,True,Feature Phone,3726
2825,Vardaniya Jha,Female,24,Bhopal,Prepaid,2023-06-22,True,Android,3392
2826,Siya Luthra,Other,27,Jabalpur,Prepaid,2023-02-26,True,iOS,4541
2827,Yuvaan Chauhan,Other,59,Jabalpur,Postpaid,2023-04-12,True,iOS,98
2828,Riya Vala,Male,51,Indore,Prepaid,2023-06-18,True,iOS,3198
2829,Kiaan Sundaram,Female,20,Gwalior,Prepaid,2023-03-11,True,Android,2106
2830,Jhanvi Ramaswamy,Other,25,Ujjain,Prepaid,2023-12-04,False,iOS,4273
2831,Shayak Buch,Other,48,Ujjain,Postpaid,2023-02-18,True,Android,4815
2832,Himmat Sanghvi,Male,28,Jabalpur,Prepaid,2023-12-13,True,Feature Phone,3523
2833,Aarav Srivastava,Male,24,Bhopal,Postpaid,2023-01-05,True,iOS,4419
2834,Tara Butala,Other,19,Bhopal,Postpaid,2023-07-21,False,Feature Phone,846
2835,Jhanvi Thaman,Female,23,Gwalior,Prepaid,2023-07-21,True,Android,4186
2836,Pihu Sani,Female,58,Bhopal,Postpaid,2023-06-28,False,Android,4227
2837,Romil Sekhon,Male,49,Ujjain,Prepaid,2023-02-26,True,Feature Phone,3882
2838,Mehul Date,Male,37,Bhopal,Prepaid,2023-07-05,True,iOS,1053
2839,Priyansh Barad,Other,51,Gwalior,Prepaid,2023-04-02,True,iOS,3849
2840,Tejas Kalla,Male,33,Ujjain,Postpaid,2023-10-19,True,iOS,3616
2841,Divit Dayal,Other,42,Bhopal,Prepaid,2023-08-15,True,Feature Phone,3158
2842,Anika Ravel,Female,29,Ujjain,Prepaid,2023-04-22,False,Android,2106
2843,Aniruddh Kala,Female,24,Jabalpur,Prepaid,2023-05-28,True,Feature Phone,994
2844,Hunar Randhawa,Other,56,Jabalpur,Postpaid,2023-09-26,True,Android,3097
2845,Farhan Roy,Male,34,Jabalpur,Postpaid,2023-07-22,True,iOS,190
2846,Priyansh Comar,Female,28,Bhopal,Prepaid,2023-12-31,True,iOS,2124
2847,Saksham Guha,Male,23,Gwalior,Prepaid,2023-12-14,True,Android,2419
2848,Ivana Apte,Female,40,Ujjain,Prepaid,2023-12-24,True,iOS,4995
2849,Miraya Sule,Other,44,Indore,Prepaid,2023-02-25,True,Feature Phone,2899
2850,Riya Ghosh,Other,23,Jabalpur,Postpaid,2023-10-28,True,Android,4602
2851,Kashvi Sidhu,Other,55,Jabalpur,Postpaid,2023-11-12,True,iOS,1967
2852,Aayush Agrawal,Female,19,Indore,Postpaid,2023-07-04,False,iOS,4279
2853,Lavanya Kapadia,Male,39,Indore,Postpaid,2023-02-23,True,iOS,4250
2854,Zaina Venkatesh,Male,37,Bhopal,Postpaid,2023-02-06,False,iOS,3412
2855,Pranay Agarwal,Male,42,Ujjain,Postpaid,2023-07-30,True,Android,3947
2856,Shayak Sodhi,Female,32,Jabalpur,Postpaid,2023-10-20,True,Android,1047
2857,Biju Kumer,Female,46,Gwalior,Prepaid,2023-09-27,True,iOS,2574
2858,Romil Bajwa,Female,25,Bhopal,Prepaid,2023-12-17,True,Feature Phone,606
2859,Manjari Bajwa,Female,54,Bhopal,Prepaid,2023-08-08,False,Feature Phone,1367
2860,Urvi Ahluwalia,Female,50,Gwalior,Prepaid,2023-08-16,True,Feature Phone,2927
2861,Alia Shukla,Male,39,Gwalior,Prepaid,2023-12-24,True,Feature Phone,1959
2862,Kanav Chana,Female,22,Gwalior,Prepaid,2023-07-30,True,Android,1065
2863,Fateh Saha,Female,56,Indore,Postpaid,2023-10-25,True,Android,518
2864,Hazel Chakrabarti,Male,35,Jabalpur,Prepaid,2023-01-01,False,Feature Phone,2455
2865,Nehmat Kalita,Female,55,Indore,Postpaid,2023-01-23,True,Android,4234
2866,Vardaniya Bakshi,Male,54,Jabalpur,Prepaid,2023-10-11,True,Feature Phone,3808
2867,Ivana Guha,Male,47,Indore,Postpaid,2023-07-07,True,iOS,2590
2868,Taran Chander,Other,48,Ujjain,Postpaid,2023-01-18,False,iOS,2273
2869,Heer Bains,Other,27,Jabalpur,Prepaid,2023-02-18,True,Feature Phone,2309
2870,Saksham Ganguly,Other,32,Bhopal,Prepaid,2023-02-16,True,Android,1103
2871,Azad Varkey,Other,59,Jabalpur,Prepaid,2023-04-25,True,Feature Phone,4793
2872,Kavya Solanki,Female,35,Jabalpur,Prepaid,2023-02-08,True,Android,811
2873,Miraan Saha,Other,40,Jabalpur,Prepaid,2023-08-05,False,iOS,3764
2874,Himmat Dixit,Male,50,Ujjain,Postpaid,2023-07-29,False,Android,4569
2875,Nayantara Grewal,Female,33,Indore,Prepaid,2023-09-19,True,Feature Phone,77
2876,Zain Ganesan,Other,55,Bhopal,Postpaid,2023-07-30,True,iOS,2310
2877,Kiara Varughese,Male,52,Indore,Postpaid,2023-02-22,True,iOS,1026
2878,Ishita Dubey,Female,51,Indore,Postpaid,2023-10-08,True,Android,2065
2879,Faiyaz Agarwal,Female,45,Gwalior,Prepaid,2023-12-21,True,iOS,4440
2880,Advik Deshpande,Other,19,Ujjain,Prepaid,2023-11-17,True,iOS,2742
2881,Eva Raju,Female,47,Gwalior,Prepaid,2023-05-13,True,Android,4942
2882,Tara Chopra,Male,30,Ujjain,Prepaid,2023-09-21,True,iOS,4000
2883,Sahil Sehgal,Female,58,Indore,Prepaid,2023-10-22,True,Feature Phone,3229
2884,Taimur Rajagopal,Male,33,Indore,Prepaid,2023-04-21,True,Android,4270
2885,Alisha Badami,Female,22,Ujjain,Postpaid,2023-02-12,False,Android,3559
2886,Nishith Manne,Other,45,Indore,Prepaid,2023-12-04,True,Android,846
2887,Ishita Kapur,Male,56,Indore,Postpaid,2023-08-26,True,Android,693
2888,Zoya Dhillon,Female,37,Bhopal,Postpaid,2023-09-04,True,Feature Phone,4049
2889,Suhana Karnik,Female,41,Gwalior,Prepaid,2023-01-04,True,Android,1333
2890,Madhav Viswanathan,Female,44,Gwalior,Prepaid,2023-12-30,True,Feature Phone,3038
2891,Badal Kade,Male,47,Gwalior,Prepaid,2023-12-15,True,Android,4333
2892,Eshani Comar,Male,44,Jabalpur,Prepaid,2023-12-16,True,Android,1275
2893,Tarini Mahal,Male,43,Bhopal,Prepaid,2023-11-08,True,iOS,1245
2894,Kanav Kashyap,Other,24,Gwalior,Prepaid,2023-06-22,False,iOS,338
2895,Zain Ramaswamy,Other,59,Gwalior,Postpaid,2023-07-12,True,Feature Phone,3295
2896,Raunak Ranganathan,Male,55,Bhopal,Postpaid,2023-01-03,False,iOS,337
2897,Kabir Contractor,Female,22,Indore,Postpaid,2023-10-05,True,Android,1868
2898,Advika Hans,Other,40,Gwalior,Postpaid,2023-02-25,True,Feature Phone,4006
2899,Dhanush Sha,Male,45,Indore,Postpaid,2023-10-01,True,iOS,495
2900,Tara Ramachandran,Female,51,Gwalior,Postpaid,2023-06-25,True,Android,4643
2901,Yakshit Sengupta,Other,32,Ujjain,Prepaid,2023-04-26,True,iOS,3887
2902,Trisha Sarkar,Female,49,Jabalpur,Prepaid,2023-03-25,True,iOS,161
2903,Anay Sangha,Female,43,Gwalior,Prepaid,2023-06-08,True,iOS,2037
2904,Onkar Luthra,Female,48,Ujjain,Postpaid,2023-10-13,True,iOS,1742
2905,Dhanuk Sengupta,Female,36,Bhopal,Postpaid,2023-03-21,True,Android,1508
2906,Vanya Dey,Other,26,Ujjain,Postpaid,2023-03-07,True,iOS,3561
2907,Shlok Rama,Other,46,Bhopal,Prepaid,2023-07-28,True,Feature Phone,1376
2908,Aradhya Chacko,Other,56,Gwalior,Prepaid,2023-01-10,True,Feature Phone,1554
